source,paper_id,title,abstract,year,authors,venue,url,pdf_url,doi,citation_count,similarity,score
SemanticScholar,3d17cea4d902f3a48e00fd7d7bf271ade25924ac,Can AI Agents Design and Implement Drug Discovery Pipelines?,"The rapid advancement of artificial intelligence, particularly autonomous agentic systems based on Large Language Models (LLMs), presents new opportunities to accelerate drug discovery by improving in-silico modeling and reducing dependence on costly experimental trials. Current AI agent-based systems demonstrate proficiency in solving programming challenges and conducting research, indicating an emerging potential to develop software capable of addressing complex problems such as pharmaceutical design and drug discovery. This paper introduces DO Challenge, a benchmark designed to evaluate the decision-making abilities of AI agents in a single, complex problem resembling virtual screening scenarios. The benchmark challenges systems to independently develop, implement, and execute efficient strategies for identifying promising molecular structures from extensive datasets, while navigating chemical space, selecting models, and managing limited resources in a multi-objective context. We also discuss insights from the DO Challenge 2025, a competition based on the proposed benchmark, which showcased diverse strategies explored by human participants. Furthermore, we present the Deep Thought multi-agent system, which demonstrated strong performance on the benchmark, outperforming most human teams. Among the language models tested, Claude 3.7 Sonnet, Gemini 2.5 Pro and o3 performed best in primary agent roles, and GPT-4o, Gemini 2.0 Flash were effective in auxiliary roles. While promising, the system's performance still fell short of expert-designed solutions and showed high instability, highlighting both the potential and current limitations of AI-driven methodologies in transforming drug discovery and broader scientific research.",2025,"['Khachik Smbatyan', 'Tsolak Ghukasyan', 'Tigran Aghajanyan', 'Hovhannes Dabaghyan', 'Sergey Adamyan', 'Aram Bughdaryan', 'Vahagn Altunyan', 'Gagik Navasardyan', 'Aram Davtyan', 'Anush Hakobyan', 'A. Gharibyan', 'Arman Fahradyan', 'Artur Hakobyan', 'Hasmik Mnatsakanyan', 'Narek Ginoyan', 'Garik Petrosyan']",arXiv.org,https://www.semanticscholar.org/paper/3d17cea4d902f3a48e00fd7d7bf271ade25924ac,,10.48550/arXiv.2504.19912,0,0.5893796682357788,0.4946898341178894
SemanticScholar,9afb5ba6561ad2f859110c0d668141a4f423b672,Agentic AI and Multiagentic: Are We Reinventing the Wheel?,"The terms Agentic AI and Multiagentic AI have recently gained popularity in discussions on generative artificial intelligence, often used to describe autonomous software agents and systems composed of such agents. However, the use of these terms confuses these buzzwords with well-established concepts in AI literature: intelligent agents and multi-agent systems. This article offers a critical analysis of this conceptual misuse. We review the theoretical origins of""agentic""in the social sciences (Bandura, 1986) and philosophical notions of intentionality (Dennett, 1971), and then summarise foundational works on intelligent agents and multi-agent systems by Wooldridge, Jennings and others. We examine classic agent architectures, from simple reactive agents to Belief-Desire-Intention (BDI) models, and highlight key properties (autonomy, reactivity, proactivity, social capability) that define agency in AI. We then discuss recent developments in large language models (LLMs) and agent platforms based on LLMs, including the emergence of LLM-powered AI agents and open-source multi-agent orchestration frameworks. We argue that the term AI Agentic is often used as a buzzword for what are essentially AI agents, and AI Multiagentic for what are multi-agent systems. This confusion overlooks decades of research in the field of autonomous agents and multi-agent systems. The article advocates for scientific and technological rigour and the use of established terminology from the state of the art in AI, incorporating the wealth of existing knowledge, including standards for multi-agent system platforms, communication languages and coordination and cooperation algorithms, agreement technologies (automated negotiation, argumentation, virtual organisations, trust, reputation, etc.), into the new and promising wave of LLM-based AI agents, so as not to end up reinventing the wheel.",2025,['Vicent Botti'],arXiv.org,https://www.semanticscholar.org/paper/9afb5ba6561ad2f859110c0d668141a4f423b672,,10.48550/arXiv.2506.01463,0,0.5878391265869141,0.49391956329345704
SemanticScholar,80683d442179cfe98c4d7e53aea7920fbafb2c4f,AI-Driven Copilot: Revolutionizing Scientific Discovery and Innovation through Self-Learning Systems,"This paper investigates the transformative impact
of AI-powered copilots on scientific research and innovation. It
explores how self-learning systems possess the potential to
revolutionize hypothesis generation, experimental design, and
data analysis across various scientific disciplines. The study
examines the integration of autonomous AI agents into research
workflows, emphasizing their ability to accelerate discovery
processes and enhance the capabilities of human researchers.
This paper explores the challenges and ethical implications of
using AI copilots in scientific research. It presents case studies
showcasing successful applications of AI-driven research
assistants in areas like drug discovery, materials science, and
climate modeling. Additionally, it proposes a framework for
developing and implementing AI copilots in research
environments, emphasizing the significance of human-AI
collaboration and responsible innovation.

Keywords — Artificial Intelligence, Scientific Discovery, Self-
Learning Systems, Research Automation, Human-AI

Collaboration, Innovation Acceleration, Ethical Considerations, AI
Copilots, Drug Discovery, Materials Science, Climate Modeling.",2023,['Subhasis Kundu'],"Journal of Artificial Intelligence, Machine Learning and Data Science",https://www.semanticscholar.org/paper/80683d442179cfe98c4d7e53aea7920fbafb2c4f,,10.51219/jaimld/subhasis-kundu/546,0,0.6490263938903809,0.4911798636118571
SemanticScholar,4e6560faa58178261b11f4897eaafb2da7562404,Evaluating Retrieval-Augmented Generation Agents for Autonomous Scientific Discovery in Astrophysics,"We evaluate 9 Retrieval Augmented Generation (RAG) agent configurations on 105 Cosmology Question-Answer (QA) pairs that we built specifically for this purpose.The RAG configurations are manually evaluated by a human expert, that is, a total of 945 generated answers were assessed. We find that currently the best RAG agent configuration is with OpenAI embedding and generative model, yielding 91.4\% accuracy. Using our human evaluation results we calibrate LLM-as-a-Judge (LLMaaJ) system which can be used as a robust proxy for human evaluation. These results allow us to systematically select the best RAG agent configuration for multi-agent system for autonomous scientific discovery in astrophysics (e.g., cmbagent presented in a companion paper) and provide us with an LLMaaJ system that can be scaled to thousands of cosmology QA pairs. We make our QA dataset, human evaluation results, RAG pipelines, and LLMaaJ system publicly available for further use by the astrophysics community.",2025,"['Xueqing Xu', 'B. Bolliet', 'Adrian Dimitrov', 'Andrew Laverick', 'F. Villaescusa-Navarro', 'Licong Xu', 'Í. Zubeldia']",arXiv.org,https://www.semanticscholar.org/paper/4e6560faa58178261b11f4897eaafb2da7562404,,10.48550/arXiv.2507.07155,0,0.5665447115898132,0.4832723557949066
SemanticScholar,29f428bfee608e1e9a3835ae649ded9eb81ca302,Secure API-Driven Research Automation to Accelerate Scientific Discovery,"The Secure Scientific Service Mesh (S3M) provides API-driven infrastructure to accelerate scientific discovery through automated research workflows. By integrating near real-time streaming capabilities, intelligent workflow orchestration, and fine-grained authorization within a service mesh architecture, S3M revolutionizes programmatic access to high performance computing (HPC) while maintaining uncompromising security. This framework allows intelligent agents and experimental facilities to dynamically provision resources and execute complex workflows, accelerating experimental lifecycles, and unlocking the full potential of AI-augmented autonomous science. S3M signals a new era in scientific computing infrastructure that eliminates traditional barriers between researchers, computational resources, and experimental facilities.",2025,"['Tyler J. Skluzacek', 'Paul Bryant', 'A. J. Ruckman', 'Daniel Rosendo', 'Suzanne Prentice', 'Michael J. Brim', 'Ryan Adamson', 'Sarp Oral', 'M. Shankar', 'Rafael Ferreira da Silva']",arXiv.org,https://www.semanticscholar.org/paper/29f428bfee608e1e9a3835ae649ded9eb81ca302,,10.48550/arXiv.2506.11950,0,0.559842586517334,0.479921293258667
SemanticScholar,46fa47881c4a180159df90fd6b97e5d5f18af4e8,SANNet: A Semantic-Aware Agentic AI Networking Framework for Multi-Agent Cross-Layer Coordination,"Agentic AI networking (AgentNet) is a novel AI-native networking paradigm that relies on a large number of specialized AI agents to collaborate and coordinate for autonomous decision-making, dynamic environmental adaptation, and complex goal achievement. It has the potential to facilitate real-time network management alongside capabilities for self-configuration, self-optimization, and self-adaptation across diverse and complex networking environments, laying the foundation for fully autonomous networking systems in the future. Despite its promise, AgentNet is still in the early stage of development, and there still lacks an effective networking framework to support automatic goal discovery and multi-agent self-orchestration and task assignment. This paper proposes SANNet, a novel semantic-aware agentic AI networking architecture that can infer the semantic goal of the user and automatically assign agents associated with different layers of a mobile system to fulfill the inferred goal. Motivated by the fact that one of the major challenges in AgentNet is that different agents may have different and even conflicting objectives when collaborating for certain goals, we introduce a dynamic weighting-based conflict-resolving mechanism to address this issue. We prove that SANNet can provide theoretical guarantee in both conflict-resolving and model generalization performance for multi-agent collaboration in dynamic environment. We develop a hardware prototype of SANNet based on the open RAN and 5GS core platform. Our experimental results show that SANNet can significantly improve the performance of multi-agent networking systems, even when agents with conflicting objectives are selected to collaborate for the same goal.",2025,"['Yong Xiao', 'Haoran Zhou', 'Xubo Li', 'Yayu Gao', 'Guangming Shi', 'Ping Zhang']",arXiv.org,https://www.semanticscholar.org/paper/46fa47881c4a180159df90fd6b97e5d5f18af4e8,,10.48550/arXiv.2505.18946,0,0.5450170040130615,0.4725085020065308
SemanticScholar,6e86a2b43d120fc6705af286864c89d963f4c46a,Abstract 2460: Judith: An agentic AI system for biomedical image analysis and scientific discovery in precision oncology,"
 The rapidly increasing volume of multimodal biomedical data presents unprecedented opportunities in precision oncology but poses significant challenges for researchers analyzing complex modalities such as gigapixel pathology slides. To address these challenges, we developed Judith, an AI-driven research assistant that leverages foundation models, multimodal generative AI, and other advanced computational tools for streamlining complex workflows in biomedical image analysis, predictive modeling, and biomarker discovery. Judith enables researchers to execute computational tasks through natural language commands, automating tasks such as response prediction, multimodal cancer prognosis, and histopathology image retrieval. We demonstrate Judith’s capabilities in several precision oncology use cases. (1) Predictive modeling and biomarker discovery: Using a retrospective dataset of pretreatment biopsies from invasive breast carcinoma patients treated with Trastuzumab (n=85 patients), Judith trained an AI model that predicts pathologic complete response with an AUROC of 0.855. Judith could also interpret the model, identifying key cellular features linked to tumor proliferation and finding histologic biomarkers that explain cohort-level differences between responders and non-responders. (2) Multimodal data integration: Judith orchestrated the development of a survival prediction model integrating histology, radiology, and multi-omics data for progression-free survival prediction in low-grade glioma patients (n=127), achieving a C-Index of 0.684. Using an integrative analysis, Judith further stratified patients into high- and low-risk groups and identified unfavorable prognostic features for cancer progression such as high tumor cellularity and PSPH overexpression. (3) Histology slide retrieval: Judith automated the development of a histology slide search system (n=138), enabling pathologists to retrieve slides with similar cancer diagnoses and morphologies. Judith was then able to validate the performance of histology slide retrieval, with successful retrieval of rare cancer types such as leiomyosarcoma. Overall, Judith represents a major advancement in biomedical research by automating AI workflows and enhancing data-driven discovery. Its ability to analyze diverse data modalities, identify meaningful biomarkers, and generate interpretable insights empowers researchers to maximize the scientific insights in their data. Future developments will focus on expanding multimodal capabilities, refining interpretability tools, and integrating real-time collaboration features.
 
 
 Ming Y. Lu, Faisal Mahmood, Richard J. Chen. Judith: An agentic AI system for biomedical image analysis and scientific discovery in precision oncology. [abstract]. In: Proceedings of the American Association for Cancer Research Annual Meeting 2025; Part 1 (Regular Abstracts); 2025 Apr 25-30; Chicago, IL. Philadelphia (PA): AACR; Cancer Res 2025;85(8_Suppl_1):Abstract nr 2460.
",2025,"['Ming Y. Lu', 'Faisal Mahmood', 'Richard J. Chen']",Cancer Research,https://www.semanticscholar.org/paper/6e86a2b43d120fc6705af286864c89d963f4c46a,,10.1158/1538-7445.am2025-2460,0,0.5400897264480591,0.47004486322402955
SemanticScholar,35145cd68a803a22321fdee1da826f428f8e3cd8,Explainable Agentic AI: Transforming E-Commerce Search With Transparency,"This new breed of agentic AI systems, the ability to act on their own, towards their goal, is transforming the digital commerce environment through fabulous intelligent search and recommendation applications. When integrated through conversational agents on e-commerce websites, these systems string together customer experiences, optimize the product discovery process, and personalize the compendium on a real-time basis. Yet, as these agents become more autonomous, explainability, transparency, and fairness become essential to trust by the users and regulatory compliance. The following article is about the incorporation of the practice of Explainable AI (XAI) in the agentic systems of retail search, specifically in conversational commerce. It presents the shortcomings of transparency in existing implementations and postulates a conceptual model of several mutually tied elements: the Goal Engine as an intention disambiguation system, the Perception Layer as a query interpreter, the Decision Core as a recommendation logic system, the Memory Store as the personalization auditing unit, and the Feedback Loop designed to evaluate performance. The article explains the methods of architectural implementation and the main capabilities that could be used in order to provide a trustworthy AI-based shopping experience. It ends with an inquiry on the business case of explainability, showing how explainable systems provide higher customer loyalty, lessening regulatory risk exposure, better debugging operations, and more effective personalization in e-commerce settings.",2025,['Bhargav Trivedi'],Journal of International Crisis and Risk Communication Research,https://www.semanticscholar.org/paper/35145cd68a803a22321fdee1da826f428f8e3cd8,,10.63278/jicrcr.vi.3191,0,0.5340844988822937,0.46704224944114686
SemanticScholar,89bde5514aa15ab2e2cc72ab4e7eeb26dbcc0930,AI-driven automation for industrial digitalization: a scalable framework for network discovery and digital twin deployment,,2025,"['A. Viticchié', 'Alberto Salvatore Colletto', 'Paolo Bonelli Bassano', 'Roberto Puntorieri', 'Alessandro Aliberti']",Conference on Scientific Services & Internet,https://www.semanticscholar.org/paper/89bde5514aa15ab2e2cc72ab4e7eeb26dbcc0930,,10.1109/SSI65953.2025.11107197,0,0.5153336524963379,0.45766682624816896
SemanticScholar,88bb5edda1ef91b1af2fd22b546c542a6df39ba2,Abstract 3509: Using generative AI for filtering and comprehension of drug target discovery screen results,"
 Recent advancements in generative AI, including models such as GPT-4 and LLAMA2, have been rapidly integrated into cancer research. Cellformatica, Inc. has developed a pipeline designed to enhance the accuracy of functional and genomic drug target discovery screens by reducing the incidence of false positives and refining the interpretation process. This pipeline is capable of conducting comprehensive investigations, including genome-wide analyses, and is accessible via web and API interfaces. At the core of the pipeline is the use of the extensive global corpus of scientific literature to assess the relevance of each gene within the context defined by the experimental design of the screen. To address the issue of AI-generated inaccuracies, often referred to as 'hallucinations,' the pipeline incorporates a custom-tuned language model (LLM) component within the generative AI framework. This fine-tuning process is specifically tailored to the gene set under investigation. The pipeline's multi-agent architecture is a distinctive feature. It scores candidates based on three orthogonally-tuned criteria: effectiveness, confidence, and novelty. In benchmarking tests, this multi-agent scoring system has outperformed GPT-4 and has proven particularly adept at identifying candidate targets that may have been overlooked in previous research. These candidates are recognized for their significant therapeutic potential and are corroborated by existing scientific findings. The versatility of the Cellformatica pipeline is demonstrated through its application in three distinct areas of cancer research. First, it has been employed to optimize chimeric antigen receptor (CAR) T-cell therapies, a form of immunotherapy for cancer treatment. Second, the pipeline has been used to elucidate the network of chemotactic molecules that orchestrate immune cell infiltration and tissue remodeling in the lungs of patients with COVID-19. Third, it has been used to spatially define signaling pathways in humanized xenograft murine tumor experiments, for which existing cross-species database knowledge is limited. These applications underscore the pipeline's potential to contribute to the understanding and treatment of complex diseases.
 Citation Format: Andrew Rech, Yury Goltsev, Nikolay Samusik, Anna Kaznadzey. Using generative AI for filtering and comprehension of drug target discovery screen results [abstract]. In: Proceedings of the American Association for Cancer Research Annual Meeting 2024; Part 1 (Regular Abstracts); 2024 Apr 5-10; San Diego, CA. Philadelphia (PA): AACR; Cancer Res 2024;84(6_Suppl):Abstract nr 3509.",2024,"['Andrew Rech', 'Yury Goltsev', 'Nikolay Samusik', 'Anna Kaznadzey']",Cancer Research,https://www.semanticscholar.org/paper/88bb5edda1ef91b1af2fd22b546c542a6df39ba2,,10.1158/1538-7445.am2024-3509,0,0.5344330072402954,0.45054983695348105
GoogleScholar,https://www.researchgate.net/profile/Pengsong-Zhang/publication/383213197_Autonomous_Generalist_Scientist_Towards_and_Beyond_Human-Level_Scientific_Research_with_Agentic_and_Embodied_AI_and_Robots/links/67e4549143ec6369e2ff5e1a/Autonomous-Generalist-Scientist-Towards-and-Beyond-Human-Level-Scientific-Research-with-Agentic-and-Embodied-AI-and-Robots.pdf,Autonomous Generalist Scientist: Towards and Beyond Human-Level Scientific Research with Agentic and Embodied AI and Robots,"… autonomous systems become increasingly integrated into the research process, we hypothesize that scientific discovery … and capabilities of these autonomous systems, offering novel …",,[],,https://www.researchgate.net/profile/Pengsong-Zhang/publication/383213197_Autonomous_Generalist_Scientist_Towards_and_Beyond_Human-Level_Scientific_Research_with_Agentic_and_Embodied_AI_and_Robots/links/67e4549143ec6369e2ff5e1a/Autonomous-Generalist-Scientist-Towards-and-Beyond-Human-Level-Scientific-Research-with-Agentic-and-Embodied-AI-and-Robots.pdf,,,,0.6985931992530823,0.34929659962654114
SemanticScholar,87792b8fa82622033413d7d61554b2c8a9956a66,Autonomous Scientific Discovery Through Hierarchical AI Scientist Systems,,,"['Ling Yue', 'Shimin Di', 'Shaowu Pan']",,https://www.semanticscholar.org/paper/87792b8fa82622033413d7d61554b2c8a9956a66,,,0,0.6777487993240356,0.3388743996620178
